ID,Address,Response_Address,Response_X,Response_Y,region
1,中崙店,台北市中山區八德路2段306號地下2樓,25.0468732,121.5425549,台北市中山區
2,總公司,台北市內湖區新湖一路128巷36號2樓,25.0601765,121.5765495,台北市內湖區
3,內湖一店,台北市內湖區舊宗路1段128號,25.0609683,121.5780389,台北市內湖區
4,內湖二店,台北市內湖區舊宗路1段188號,25.0629017,121.5758964,台北市內湖區
5,土城店,新北市土城區永安街25號,24.9637981,121.4342727,新北市土城區
6,中和店,新北市中和區中山路2段228號B1,25.0029495,121.4987411,新北市中和區
7,景平店,新北市中和區景平路182號B1,24.9924249,121.5163839,新北市中和區
8,碧潭店,新北市新店區環河路22號B1,24.9619585,121.537275,新北市新店區
